id,severity,start_time,end_time,location,city,state,zipcode,country,weather_condition,temperature_f,visibility_mi,precipitation_in,traffic_signal,crossing,junction,stop,railway,created_at
4505,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4506,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
4507,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
4508,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4509,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
4510,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4511,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
4512,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
4513,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
4514,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4515,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
4516,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
4517,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
4518,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
4519,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
4520,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
4521,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4522,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4523,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4524,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4525,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4526,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4527,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4528,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4529,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
4530,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4531,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4532,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
4533,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4534,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
4535,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4536,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4537,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
4538,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4539,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
4540,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4541,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
4542,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
4543,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
4544,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
4545,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4546,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
4547,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4548,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4549,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4550,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4551,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
4552,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
4553,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
4554,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4555,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
4556,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
4557,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4558,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4559,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4560,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4561,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4562,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4563,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
4564,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4565,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4566,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4567,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
4568,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
4569,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
4570,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
4571,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4572,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4573,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
4574,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4575,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
4576,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4577,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4578,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4579,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4580,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
4581,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
4582,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4583,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
4584,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4585,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
4586,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4587,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
4588,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
4589,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
4590,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4591,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
4592,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4593,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4594,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
4595,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
4596,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
4597,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
4598,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
4599,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4600,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
4601,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
4602,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
4603,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4604,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4605,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
4606,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
4607,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
4608,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
4609,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4610,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
4611,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
4612,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
4613,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4614,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4615,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4616,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
4617,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4618,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4619,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
4620,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4621,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4622,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4623,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
4624,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
4625,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
4626,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
4627,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4628,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
4629,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4630,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4631,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
4632,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4633,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4634,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
4635,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
4636,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
4637,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
4638,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
4639,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
4640,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
4641,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
4642,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
4643,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4644,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
4645,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
4646,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4647,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4648,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4649,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
4650,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4651,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4652,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4653,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4654,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
4655,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4656,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
4657,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
4658,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
4659,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4660,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4661,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4662,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
4663,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
4664,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
4665,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
4666,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
4667,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
4668,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4669,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4670,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4671,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
4672,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4673,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
4674,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4675,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
4676,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4677,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4678,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4679,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4680,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4681,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
4682,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4683,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4684,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
4685,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4686,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4687,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
4688,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4689,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
4690,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
4691,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4692,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
4693,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4694,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
4695,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
4696,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
4697,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
4698,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4699,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
4700,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4701,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
4702,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4703,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4704,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4705,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4706,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
4707,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
4708,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
4709,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4710,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
4711,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
4712,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
4713,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4714,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4715,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
4716,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
4717,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
4718,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
4719,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
4720,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4721,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4722,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4723,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
4724,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
4725,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
4726,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4727,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
4728,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
4729,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4730,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4731,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4732,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
4733,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
4734,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
4735,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4736,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
4737,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
4738,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
4739,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4740,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
4741,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
4742,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4743,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4744,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
4745,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
4746,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
4747,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
4748,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4749,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4750,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
4751,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
4752,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4753,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4754,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4755,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4756,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
4757,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
4758,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
4759,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
4760,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4761,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
4762,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4763,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
4764,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
4765,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
4766,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
4767,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4768,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4769,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4770,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
4771,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4772,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4773,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4774,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
4775,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
4776,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4777,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4778,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
4779,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
4780,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4781,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
4782,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4783,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4784,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4785,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
4786,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
4787,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4788,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4789,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
4790,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4791,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
4792,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
4793,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
4794,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
4795,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4796,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
4797,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4798,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4799,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4800,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4801,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
4802,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
4803,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
4804,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4805,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4806,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4807,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4808,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4809,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
4810,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4811,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
4812,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
4813,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4814,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4815,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
4816,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4817,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4818,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
4819,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4820,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
4821,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
4822,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4823,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4824,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
4825,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
4826,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
4827,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4828,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4829,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
4830,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
4831,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4832,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4833,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
4834,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
4835,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
4836,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
4837,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4838,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
4839,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
4840,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4841,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4842,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
4843,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
4844,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4845,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
4846,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4847,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4848,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
4849,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
4850,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
4851,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4852,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
4853,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4854,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
4855,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4856,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
4857,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
4858,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
4859,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
4860,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4861,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
4862,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
4863,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
4864,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
4865,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
4866,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
4867,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4868,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
4869,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
4870,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
4871,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
4872,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
4873,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4874,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
4875,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4876,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
4877,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
4878,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
4879,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
4880,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4881,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4882,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
4883,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
4884,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
4885,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
4886,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
4887,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4888,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
4889,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4890,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4891,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
4892,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
4893,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
4894,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
4895,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
4896,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
