country,year,month,day_of_week,time_of_day,urban_rural,road_type,weather_conditions,visibility_level,number_of_vehicles_involved,speed_limit,driver_age_group,driver_gender,driver_alcohol_level,driver_fatigue,vehicle_condition,pedestrians_involved,cyclists_involved,severity,number_of_injuries,number_of_fatalities,emergency_response_time,traffic_volume,road_condition,accident_cause,insurance_claims,medical_cost,economic_loss,region,population_density,city,weather_condition,temperature_f,visibility_mi,categoria_visibilidad,categoria_temperatura
Japan,2016,August,Monday,Morning,Rural,Street,Windy,409.073869960016,3,32,41-60,Female,0.0167482327680701,1,Moderate,1,1,2,14,2,39.44268927171258,3083.0227976883302,Icy,Speeding,0,22136.54707051555,51142.26232933496,Europe,36.001343259057464,Cartagena,Despejado,68.62856951257672,9.380555784059508,Media (5-10 mi),Cálida (60-80°F)
Canada,2008,September,Monday,Afternoon,Urban,Street,Clear,66.23113573106056,2,67,26-40,Female,0.2320231747104714,1,Good,2,2,2,8,3,12.245013918360986,6815.637586811879,Wet,Mechanical Failure,2,20529.07444455298,31856.640662815204,South America,1013.6483515734376,Bogotá,Despejado,57.837958331959,9.417043038654526,Media (5-10 mi),Templada (40-60°F)
Russia,2012,March,Wednesday,Evening,Urban,Street,Snowy,51.611450709462765,2,64,61+,Female,0.1210791589570348,0,Good,2,0,2,8,4,42.61304676347356,7673.117075039022,Icy,Weather,8,10988.17835058472,81316.83271262122,Europe,87.0114665511207,Barranquilla,Despejado,53.68009237553389,8.673412784469425,Media (5-10 mi),Templada (40-60°F)
Russia,2014,July,Saturday,Morning,Urban,Highway,Rainy,233.4698244722842,2,105,41-60,Female,0.0308415428451478,1,Good,0,0,2,16,1,9.458199319614966,1705.7038771820387,Dry,Speeding,3,22431.474562846888,20759.53325972653,Asia,368.8298350274047,Bogotá,Neblina,55.64637032592812,0.616656740735202,Muy Baja (0-2 mi),Templada (40-60°F)
India,2010,May,Monday,Night,Rural,Highway,Windy,63.249937121486376,3,110,<18,Male,0.1370201002300437,0,Moderate,2,1,2,19,0,13.717196635092764,9326.420449392284,Dry,Weather,9,35534.34924975369,20214.289692447812,Australia,3899.669422829507,Cartagena,Neblina,57.44129847539918,1.051908766021595,Muy Baja (0-2 mi),Templada (40-60°F)
Australia,2003,November,Tuesday,Morning,Rural,Main Road,Snowy,224.5075986430908,1,30,<18,Male,0.0685119425826358,1,Good,2,0,2,16,3,51.90196351498451,6175.042196983492,Snow-covered,Weather,7,10318.21885448964,33455.957729352456,North America,2051.0512485801537,Cali,Nublado,55.821784760788105,2.4459696201782526,Baja (2-5 mi),Templada (40-60°F)
China,2008,May,Monday,Evening,Urban,Highway,Snowy,266.28816546987474,1,96,26-40,Female,0.0341418025376892,0,Good,1,1,2,2,2,55.26124476969493,9871.376067706524,Snow-covered,Mechanical Failure,3,44260.01535206577,48092.44570514823,South America,1409.8288551466046,Medellín,Lluvia Fuerte,75.4681867957041,2.3981020409653846,Baja (2-5 mi),Cálida (60-80°F)
USA,2003,January,Wednesday,Afternoon,Rural,Highway,Snowy,73.77226542393319,1,71,41-60,Female,0.1244944463706084,0,Good,0,0,2,2,4,9.900424364653176,2679.617152478061,Wet,Drunk Driving,8,44272.34242325417,3060.2911239710315,North America,829.9979439258223,Cali,Despejado,71.44881805696745,5.155293160760502,Media (5-10 mi),Cálida (60-80°F)
Russia,2008,April,Monday,Night,Urban,Main Road,Rainy,314.8346491277796,4,99,18-25,Female,0.1425798322744501,0,Moderate,2,1,2,5,2,59.650444642745775,6044.227735235808,Icy,Speeding,8,40229.31617465661,17692.617346460855,Europe,1332.5858694300546,Medellín,Lluvia Fuerte,71.3762763495836,5.513458035675903,Media (5-10 mi),Cálida (60-80°F)
Canada,2013,July,Wednesday,Afternoon,Urban,Street,Clear,232.30893944697945,1,53,26-40,Male,0.1710765347863009,1,Poor,1,2,2,5,3,10.56533046524357,7461.97984701647,Icy,Drunk Driving,4,7746.07432013398,59572.80907749491,North America,3550.434698562086,Medellín,Nublado,94.94355527645754,8.48325381734889,Media (5-10 mi),Muy Cálida (>80°F)
Japan,2006,April,Friday,Night,Rural,Main Road,Windy,111.43233435054827,1,103,26-40,Female,0.2052560096549686,0,Moderate,2,1,2,13,4,44.63318873104918,6960.606149789139,Icy,Distracted Driving,3,3120.813230987504,76782.41875046013,Asia,523.6474472891274,Cali,Nublado,51.79588389260256,5.068401730205698,Media (5-10 mi),Templada (40-60°F)
USA,2013,September,Friday,Evening,Rural,Main Road,Snowy,407.8667202895609,4,58,26-40,Male,0.1221630270595935,0,Moderate,2,1,2,15,1,21.933051145865544,3157.217343275054,Icy,Speeding,5,26870.43995386908,1950.375496146587,Australia,897.3410241919153,Bogotá,Lluvia Fuerte,70.2279930524665,2.189865152714723,Baja (2-5 mi),Cálida (60-80°F)
Germany,2011,April,Sunday,Afternoon,Rural,Highway,Clear,116.11383937198008,4,102,18-25,Female,0.1453485441181246,1,Good,0,2,2,17,0,41.90531535022987,4262.153153108975,Wet,Speeding,8,26310.227641660476,32552.68343496008,North America,1874.4421348763367,Medellín,Nublado,85.53832246045323,5.111211868198773,Media (5-10 mi),Muy Cálida (>80°F)
India,2020,July,Sunday,Night,Urban,Highway,Windy,262.7034024123187,3,115,61+,Female,0.1584554721897313,0,Moderate,1,1,2,1,2,40.47563388518886,6155.653903208996,Snow-covered,Drunk Driving,2,7805.11612432471,31325.856313800672,North America,4856.082071100698,Cali,Despejado,61.587037629742845,2.509066349482161,Baja (2-5 mi),Cálida (60-80°F)
Japan,2012,July,Saturday,Morning,Rural,Street,Windy,228.20450177589336,3,97,<18,Female,0.1832751056217449,0,Moderate,1,0,2,5,1,17.110407894829493,3846.892468379454,Icy,Distracted Driving,9,6219.080098780733,39727.16020582051,Europe,3989.7938525399727,Cartagena,Despejado,51.892577550809655,0.9903174375004895,Muy Baja (0-2 mi),Templada (40-60°F)
USA,2023,July,Sunday,Night,Rural,Highway,Snowy,367.5113728556846,1,46,26-40,Female,0.0585035626250793,1,Poor,1,0,2,19,1,30.71829076257942,2847.6526454310588,Icy,Mechanical Failure,9,48688.172075057766,33025.617550223644,North America,2700.907956022394,Barranquilla,Despejado,61.21785157981351,6.817969545635554,Media (5-10 mi),Cálida (60-80°F)
Germany,2013,November,Thursday,Night,Rural,Street,Snowy,116.6797183388097,2,71,18-25,Female,0.2380528631393272,1,Poor,0,2,2,1,3,11.327844999731882,1904.4876306509825,Dry,Speeding,0,41641.03934175337,42239.07699373693,Asia,55.47805132804457,Cali,Despejado,88.3902392551196,9.823164192871367,Media (5-10 mi),Muy Cálida (>80°F)
USA,2012,May,Tuesday,Afternoon,Rural,Street,Foggy,136.7432869698539,2,51,<18,Female,0.0517141473499476,0,Poor,1,0,2,7,4,11.693703393563254,764.9857824221186,Wet,Distracted Driving,5,41195.01986991729,53526.592573558,South America,2577.6991406296897,Medellín,Lluvia Fuerte,51.658326776329375,4.437109912226758,Baja (2-5 mi),Templada (40-60°F)
UK,2023,October,Sunday,Evening,Rural,Highway,Clear,395.1865793194106,4,60,26-40,Male,0.1918815459305025,1,Good,0,2,2,0,0,8.494725655587823,7119.758251333841,Snow-covered,Mechanical Failure,3,3977.496638907091,79751.60411634385,Asia,1540.3683695385337,Barranquilla,Lluvia Leve,94.17763670169492,3.6452043913475336,Baja (2-5 mi),Muy Cálida (>80°F)
Germany,2014,September,Thursday,Afternoon,Rural,Main Road,Clear,155.70503391498622,4,41,18-25,Female,0.2150942582199433,0,Poor,1,1,2,0,0,37.786548996727376,873.2475434154862,Icy,Mechanical Failure,5,20421.013585252294,53321.16001904851,North America,2116.6461568603268,Cartagena,Neblina,59.403021531571454,1.2580757921326293,Muy Baja (0-2 mi),Templada (40-60°F)
China,2009,February,Sunday,Afternoon,Urban,Main Road,Clear,381.9876931323566,3,106,<18,Female,0.01992163683607,0,Poor,2,1,2,9,1,8.826270744516883,6599.924127147356,Icy,Speeding,4,42961.80204408086,99476.9520373251,Asia,3048.9222221482355,Bogotá,Neblina,76.77226139731889,8.797509566640972,Media (5-10 mi),Cálida (60-80°F)
Brazil,2012,October,Saturday,Morning,Rural,Highway,Snowy,209.0500728655386,3,61,41-60,Female,0.1911743373598343,1,Good,1,1,2,17,4,35.14649277913461,9200.309804874696,Icy,Drunk Driving,1,18792.292142722075,85589.65890822455,Australia,3167.550561084765,Bogotá,Despejado,76.49653765612356,8.939848108936808,Media (5-10 mi),Cálida (60-80°F)
Canada,2001,September,Wednesday,Evening,Rural,Main Road,Windy,451.8867185431442,1,33,26-40,Female,0.2490808012225104,1,Poor,1,0,2,16,3,5.626093002230435,9651.90514447351,Dry,Speeding,1,41314.94872626551,40512.188361713146,South America,4034.843066403868,Barranquilla,Nublado,89.37578479177611,8.281393288834092,Media (5-10 mi),Muy Cálida (>80°F)
Germany,2021,November,Saturday,Evening,Rural,Highway,Snowy,471.3322876066235,2,39,61+,Female,0.0362247916198792,0,Good,0,0,2,19,0,49.66666589238259,1356.9934698073062,Wet,Drunk Driving,6,1378.273313487137,1704.6093555745167,North America,1274.1375945778111,Bogotá,Nublado,75.02842028593861,3.8377289777553822,Baja (2-5 mi),Cálida (60-80°F)
Russia,2004,November,Sunday,Evening,Rural,Highway,Rainy,112.4078636172873,4,57,18-25,Female,0.1477358363149558,0,Poor,0,1,2,0,3,27.80845596588508,2751.0057051805693,Dry,Drunk Driving,4,5936.008945316389,8509.271165269667,South America,1572.6643670339772,Cartagena,Despejado,61.47341298854773,3.6093604313140895,Baja (2-5 mi),Cálida (60-80°F)
USA,2015,August,Saturday,Evening,Urban,Main Road,Windy,373.14382222336303,4,53,61+,Male,0.1103936500598095,0,Good,1,0,2,19,0,34.22695351600821,8111.865998428416,Dry,Speeding,4,7232.921930371342,47483.483962214006,Europe,4162.462824234212,Cali,Neblina,71.1449983415389,1.209217074842389,Muy Baja (0-2 mi),Cálida (60-80°F)
Australia,2021,May,Sunday,Morning,Rural,Highway,Rainy,283.74691284429844,1,69,41-60,Male,0.227509001220663,1,Moderate,2,2,2,15,1,16.15914016591465,8591.545450946762,Dry,Weather,5,6956.603954497494,5353.165412581614,South America,3929.302373845073,Medellín,Lluvia Fuerte,72.08289412089121,2.755083524567821,Baja (2-5 mi),Cálida (60-80°F)
Brazil,2012,February,Thursday,Night,Urban,Main Road,Windy,459.56021197864095,2,111,26-40,Male,0.0590209242467535,0,Moderate,0,2,2,19,3,24.67789259390977,2138.722652029061,Icy,Weather,8,30993.83876143181,71803.75545610377,North America,2130.3961793083263,Cali,Despejado,75.89128067299582,1.1803198901058964,Muy Baja (0-2 mi),Cálida (60-80°F)
Germany,2007,February,Saturday,Night,Rural,Main Road,Rainy,381.0630182508378,3,31,41-60,Female,0.0768365063299526,0,Moderate,1,1,2,5,2,21.779454736753586,7052.62247740452,Dry,Speeding,2,26824.69690682545,89316.9250836649,Asia,775.9383603786434,Cartagena,Lluvia Leve,94.40394031896184,5.016643866382361,Media (5-10 mi),Muy Cálida (>80°F)
China,2001,July,Tuesday,Afternoon,Urban,Highway,Rainy,185.09344369994795,2,52,61+,Female,0.1992789216207561,1,Good,2,2,2,18,4,28.35037289989999,7955.115251316538,Wet,Weather,5,26201.11280405889,23806.625775454297,North America,2236.394733658024,Barranquilla,Despejado,86.66359958759732,6.697956951666331,Media (5-10 mi),Muy Cálida (>80°F)
UK,2013,May,Thursday,Afternoon,Urban,Highway,Windy,484.3089899275066,2,62,26-40,Female,0.0001962269480933,0,Poor,0,0,2,14,4,22.12010005822807,3785.689450301933,Dry,Drunk Driving,5,27031.04653000197,14528.8874922326,Europe,4060.352424523776,Barranquilla,Nublado,72.05468421390289,6.989948482930516,Media (5-10 mi),Cálida (60-80°F)
China,2010,April,Thursday,Night,Rural,Street,Clear,438.7932377611606,1,53,61+,Male,0.0248933684561032,1,Poor,2,2,2,10,1,26.917113112112613,2197.635831302562,Snow-covered,Weather,8,26844.48565263608,51959.672039901,South America,2864.6911974882923,Medellín,Nublado,60.91908452249511,9.644503481071725,Media (5-10 mi),Cálida (60-80°F)
Brazil,2011,November,Tuesday,Evening,Urban,Street,Rainy,386.126990209979,3,112,<18,Male,0.0509966506361932,1,Moderate,2,2,2,19,3,44.85532676176408,6831.424223292237,Wet,Speeding,6,16534.867973177075,77632.6542417491,North America,2408.510563091208,Medellín,Lluvia Fuerte,91.40640028130409,3.9829312998497484,Baja (2-5 mi),Muy Cálida (>80°F)
Japan,2002,August,Sunday,Evening,Rural,Main Road,Clear,413.47717841349134,1,88,41-60,Female,0.1498262726923812,0,Moderate,1,1,2,14,3,24.5889131682881,253.3121119448166,Icy,Distracted Driving,5,3641.4285456575512,68849.28148633764,Europe,421.95197229416215,Bogotá,Neblina,91.83703881292988,6.970003658404762,Media (5-10 mi),Muy Cálida (>80°F)
USA,2021,November,Friday,Afternoon,Urban,Highway,Rainy,386.3280917545935,1,62,41-60,Male,0.1092499953355773,1,Moderate,1,0,2,8,3,34.365252362500954,2757.4988362194067,Icy,Distracted Driving,9,49491.37388117936,83819.37539923866,Australia,2168.879412358982,Cartagena,Lluvia Leve,74.79667997921443,3.015943101530667,Baja (2-5 mi),Cálida (60-80°F)
India,2017,March,Sunday,Evening,Rural,Street,Snowy,78.66327103007546,2,72,18-25,Female,0.1297645047360807,0,Good,2,0,2,11,3,38.05661144800915,4327.00816123608,Dry,Distracted Driving,6,16028.81816899839,25311.041334787744,Europe,1332.3381177854858,Bogotá,Despejado,86.04900742425559,1.6983332226333108,Muy Baja (0-2 mi),Muy Cálida (>80°F)
Germany,2015,November,Friday,Afternoon,Rural,Highway,Snowy,291.95807588719407,1,53,<18,Male,0.0503561327621618,0,Good,2,0,2,19,1,42.452715072530864,7086.471067282692,Wet,Speeding,3,27429.41283231268,15492.835972893596,Australia,1755.6290610455983,Barranquilla,Despejado,94.926208376741,4.397944525976371,Baja (2-5 mi),Muy Cálida (>80°F)
Japan,2002,January,Sunday,Evening,Rural,Highway,Windy,98.78699300241904,2,80,61+,Female,0.1545774056631227,0,Good,2,0,2,6,1,54.3057488873696,5288.736630023692,Wet,Distracted Driving,2,43501.704309068205,57172.836079426575,South America,1240.534689215623,Bogotá,Despejado,90.13267544910558,5.034251360724541,Media (5-10 mi),Muy Cálida (>80°F)
USA,2002,September,Thursday,Evening,Rural,Street,Windy,349.18259607977313,2,100,41-60,Female,0.0011672220367611,0,Good,0,0,2,11,0,45.86129242473081,4492.226871671739,Dry,Mechanical Failure,6,39197.859456394624,98817.23189158556,Europe,905.343586952401,Cartagena,Lluvia Fuerte,77.85027883354894,7.94000259929699,Media (5-10 mi),Cálida (60-80°F)
Germany,2021,August,Tuesday,Night,Rural,Main Road,Windy,440.5591750629187,3,103,41-60,Male,0.0189335901256616,0,Moderate,2,1,2,11,4,22.605163703073085,4636.631015130211,Dry,Drunk Driving,3,1936.8913939798924,25714.30807399969,South America,3710.082374298224,Barranquilla,Neblina,91.00544368319078,9.259983134086253,Media (5-10 mi),Muy Cálida (>80°F)
UK,2020,May,Thursday,Afternoon,Urban,Main Road,Foggy,420.73481091610427,2,100,26-40,Male,0.1219248710736708,0,Moderate,1,1,2,14,2,32.213778194902616,7967.896143542393,Snow-covered,Drunk Driving,1,36609.372049392055,40603.54261813012,Australia,4803.717561689854,Cali,Lluvia Fuerte,58.6457227111333,7.504819561795994,Media (5-10 mi),Templada (40-60°F)
Germany,2001,March,Monday,Evening,Rural,Main Road,Rainy,110.1199752330848,4,100,41-60,Male,0.0529298002703176,1,Good,2,1,2,9,0,28.202857065928097,976.5931753858634,Snow-covered,Mechanical Failure,8,16067.336106086388,77031.59535537822,South America,2990.727573250964,Cali,Lluvia Fuerte,61.75248694212472,6.517061971935318,Media (5-10 mi),Cálida (60-80°F)
Australia,2004,January,Friday,Night,Urban,Main Road,Clear,479.6755824704907,4,112,26-40,Male,0.0387519587240351,0,Good,2,2,2,12,2,13.303970052490264,2757.195423522332,Snow-covered,Drunk Driving,5,48733.57001417627,98924.22008102966,Europe,3233.690822556241,Cartagena,Lluvia Fuerte,73.6073572177856,7.685841868471284,Media (5-10 mi),Cálida (60-80°F)
China,2003,June,Tuesday,Morning,Rural,Highway,Foggy,265.59554959222856,4,108,26-40,Female,0.0980540061041237,0,Moderate,2,0,2,3,3,51.98639419137382,1949.9303405310975,Snow-covered,Speeding,6,19420.66347430194,83333.01895187436,Asia,4916.921797492867,Cali,Nublado,68.90905263421203,7.374837696445497,Media (5-10 mi),Cálida (60-80°F)
Australia,2006,December,Monday,Evening,Rural,Highway,Foggy,260.0506428282604,2,110,<18,Male,0.1224152051898397,0,Good,2,2,2,12,0,13.67494143340028,9569.32863804398,Wet,Speeding,8,46861.13346239848,69175.34433922775,Europe,4365.050890630048,Cartagena,Lluvia Fuerte,89.88472441225872,8.327197210469034,Media (5-10 mi),Muy Cálida (>80°F)
Canada,2009,September,Tuesday,Night,Rural,Highway,Foggy,463.662025657058,3,78,61+,Female,0.2493118038861705,1,Poor,0,0,2,3,3,26.8445951623365,6026.628822611826,Dry,Distracted Driving,3,33023.62320441149,74192.28511096505,South America,2745.143265326117,Barranquilla,Neblina,59.24215203864752,8.68769590770743,Media (5-10 mi),Templada (40-60°F)
Canada,2009,January,Wednesday,Night,Urban,Main Road,Windy,465.05475314608793,2,78,26-40,Male,0.0677355388102436,1,Poor,2,1,2,14,4,18.957251322653693,797.1944156325668,Icy,Speeding,3,3960.792132945465,13556.86338400404,Asia,2417.372095257187,Medellín,Neblina,58.412894998579524,0.768339515992949,Muy Baja (0-2 mi),Templada (40-60°F)
Canada,2023,September,Sunday,Night,Urban,Main Road,Foggy,167.08719392571942,4,104,<18,Female,0.2359333995011241,0,Poor,2,0,2,16,0,40.73197571418942,3832.140595756108,Wet,Mechanical Failure,1,36887.49124242769,69195.65122077522,North America,1466.8828734004608,Barranquilla,Despejado,58.80983618925755,5.002537555590889,Media (5-10 mi),Templada (40-60°F)
Canada,2018,March,Tuesday,Morning,Rural,Street,Windy,59.09223339121412,4,58,<18,Male,0.1029303919924843,1,Good,1,2,2,0,4,45.07714523298355,6190.408639966275,Wet,Mechanical Failure,8,48648.25226716599,82568.84221454193,Australia,3475.539910978885,Cali,Lluvia Leve,79.43077637624415,6.9036192490612365,Media (5-10 mi),Cálida (60-80°F)
Australia,2013,October,Wednesday,Morning,Rural,Highway,Rainy,343.2360470357493,4,55,61+,Female,0.1654178524896141,1,Poor,2,2,2,15,0,8.326765144461849,6534.2162568894855,Snow-covered,Distracted Driving,6,14195.247231407822,50548.15074814872,Asia,2833.979091575884,Cartagena,Despejado,64.19726599943044,0.5364080643765068,Muy Baja (0-2 mi),Cálida (60-80°F)
Brazil,2023,October,Wednesday,Night,Rural,Main Road,Foggy,136.97214268074237,2,94,41-60,Female,0.1942063409947542,0,Good,0,0,2,19,4,8.229589063501141,6789.112894797486,Icy,Speeding,3,45972.0922389978,64348.13464676853,Europe,3535.8824327280577,Barranquilla,Neblina,68.29205271638375,1.6262102687133468,Muy Baja (0-2 mi),Cálida (60-80°F)
India,2002,April,Sunday,Night,Rural,Highway,Rainy,226.12150069191355,1,52,18-25,Female,0.235879222952668,1,Moderate,2,2,2,6,3,10.65168513282119,1131.3257119335628,Icy,Mechanical Failure,7,12159.926022488646,17222.777672161654,North America,4678.080869907917,Bogotá,Nublado,84.2162935969678,4.377512649373168,Baja (2-5 mi),Muy Cálida (>80°F)
China,2008,August,Tuesday,Afternoon,Rural,Street,Foggy,93.76273111466764,1,70,26-40,Female,0.082690579397447,0,Moderate,2,1,2,14,1,59.55906377412006,9588.264827695311,Snow-covered,Distracted Driving,2,31907.440474595835,11999.84147228123,South America,2952.553350290819,Barranquilla,Lluvia Fuerte,61.842794373030685,7.623103286243056,Media (5-10 mi),Cálida (60-80°F)
Brazil,2021,September,Tuesday,Morning,Urban,Street,Rainy,131.76531857681917,2,80,41-60,Male,0.2041994248158641,0,Good,0,0,2,4,3,29.80201725840659,9256.736354555434,Icy,Speeding,8,39499.89250611296,93208.0027160024,South America,4246.170533937228,Medellín,Neblina,63.193584830574814,3.4998205691909328,Baja (2-5 mi),Cálida (60-80°F)
China,2003,June,Wednesday,Afternoon,Urban,Street,Snowy,179.20078848550503,1,37,18-25,Female,0.1038263209413008,1,Moderate,2,2,2,6,2,17.960394283332043,4935.938092189045,Icy,Speeding,6,14838.243149725757,85121.10410945365,Europe,4015.5053318746095,Medellín,Neblina,77.0361029202455,5.473267677608197,Media (5-10 mi),Cálida (60-80°F)
Germany,2009,May,Wednesday,Afternoon,Rural,Main Road,Windy,213.3397497280537,4,30,41-60,Male,0.1976240167932614,0,Poor,0,2,2,9,3,46.56760941214857,8942.331803545763,Wet,Speeding,0,6808.341798786792,66264.41357131637,North America,337.1286637261866,Bogotá,Lluvia Leve,57.510520928002805,0.8598739521027688,Muy Baja (0-2 mi),Templada (40-60°F)
Canada,2012,March,Friday,Night,Rural,Highway,Clear,334.9651249681857,1,32,41-60,Female,0.1585841481699449,1,Poor,0,2,2,12,0,44.1386063361133,3889.694419856053,Dry,Mechanical Failure,2,28398.01605308295,96498.7318433165,Australia,447.74376925827255,Bogotá,Lluvia Fuerte,78.1729875592101,6.01187776293108,Media (5-10 mi),Cálida (60-80°F)
