country,year,month,day_of_week,time_of_day,urban_rural,road_type,weather_conditions,visibility_level,number_of_vehicles_involved,speed_limit,driver_age_group,driver_gender,driver_alcohol_level,driver_fatigue,vehicle_condition,pedestrians_involved,cyclists_involved,severity,number_of_injuries,number_of_fatalities,emergency_response_time,traffic_volume,road_condition,accident_cause,insurance_claims,medical_cost,economic_loss,region,population_density,city,weather_condition,temperature_f,visibility_mi,categoria_visibilidad,categoria_temperatura
Australia,2020,February,Friday,Night,Urban,Highway,Snowy,303.13098121513883,1,115,18-25,Male,0.1395126610887819,0,Poor,0,2,2,17,4,22.762473275884048,6894.468979490557,Dry,Speeding,2,37506.12338795197,31318.14406334248,Europe,3784.004966827845,Cali,Nublado,71.1494635919875,2.430896072163105,Baja (2-5 mi),Cálida (60-80°F)
Canada,2005,November,Wednesday,Afternoon,Urban,Main Road,Rainy,229.88919014302272,1,69,61+,Female,0.087582924920065,1,Poor,2,1,2,10,4,11.950864445341352,1322.9497679830542,Icy,Drunk Driving,8,28353.98231829884,74313.64309781468,Europe,1805.823124391983,Medellín,Despejado,61.872487378596865,3.4318982310937507,Baja (2-5 mi),Cálida (60-80°F)
UK,2017,July,Friday,Evening,Rural,Highway,Clear,220.63869026589148,1,108,41-60,Male,0.1489482815918129,0,Good,2,1,2,3,1,51.07724172845116,7900.506190705267,Dry,Distracted Driving,0,17830.99723178999,14755.733586527374,Europe,3421.661101256453,Barranquilla,Neblina,90.27555412664876,1.3192417818198685,Muy Baja (0-2 mi),Muy Cálida (>80°F)
China,2016,May,Friday,Night,Rural,Main Road,Foggy,127.72965906010111,1,70,26-40,Male,0.0994358721172662,0,Poor,0,0,2,17,2,21.483160420580877,5450.690268106519,Snow-covered,Weather,0,19385.07472871857,86015.67657902553,South America,2247.238652705826,Medellín,Lluvia Leve,72.35089507449973,3.105315814880602,Baja (2-5 mi),Cálida (60-80°F)
China,2005,November,Thursday,Afternoon,Rural,Highway,Foggy,265.65784166693936,4,61,61+,Male,0.2176292443710244,0,Moderate,2,1,2,0,0,54.68447423352931,6776.992466962658,Snow-covered,Distracted Driving,6,28575.153205315084,43219.19121919122,Asia,4153.32853599184,Cali,Lluvia Leve,51.58891154749908,6.326087305662604,Media (5-10 mi),Templada (40-60°F)
UK,2002,April,Thursday,Evening,Rural,Street,Clear,270.4494301874003,4,42,61+,Female,0.2295444104617702,0,Poor,2,2,2,5,2,39.77935824716177,1946.0803903973765,Snow-covered,Weather,0,24540.880386909867,50643.38587290671,Australia,297.5634049697231,Medellín,Despejado,65.49928396803463,8.45074409815416,Media (5-10 mi),Cálida (60-80°F)
UK,2017,June,Sunday,Morning,Urban,Main Road,Windy,394.9233036111835,3,119,61+,Female,0.0237111496260025,1,Poor,0,1,2,0,0,19.7861358351985,6453.348718273139,Snow-covered,Mechanical Failure,9,34667.00660923071,92226.07405876144,Europe,3801.050480794615,Barranquilla,Despejado,73.79718439686195,4.987132284867581,Baja (2-5 mi),Cálida (60-80°F)
Germany,2024,August,Thursday,Night,Urban,Main Road,Foggy,90.6258138925602,2,108,61+,Female,0.1132388091154956,0,Poor,0,1,2,0,2,6.19907149791486,5387.406759489124,Dry,Distracted Driving,2,23343.42758625602,96809.04451771252,South America,2697.5899746934087,Cartagena,Despejado,85.29024638423286,9.468217312759805,Media (5-10 mi),Muy Cálida (>80°F)
Germany,2000,September,Monday,Morning,Rural,Main Road,Clear,338.2869847187411,2,86,18-25,Male,0.2009005634502266,1,Poor,2,1,2,15,2,7.069890363795562,2741.719890728124,Dry,Drunk Driving,3,14156.580372656032,1497.2367347414097,South America,4480.484185359832,Medellín,Despejado,77.59943387870315,8.985590871704986,Media (5-10 mi),Cálida (60-80°F)
India,2003,August,Tuesday,Afternoon,Rural,Street,Clear,248.8514524934537,2,107,26-40,Male,0.1384570586509365,1,Good,1,1,2,9,3,18.1485741346076,8829.288971007676,Icy,Drunk Driving,0,37992.79046827064,50063.282206059695,Australia,2567.6364663793106,Cartagena,Lluvia Fuerte,62.077007618486284,4.216431563021528,Baja (2-5 mi),Cálida (60-80°F)
China,2007,February,Thursday,Morning,Urban,Street,Foggy,74.1317913974908,3,74,41-60,Male,0.0326695579849067,0,Good,0,2,2,11,3,57.095451271593234,2699.919827038081,Icy,Distracted Driving,1,17396.44901096094,1881.7046887915697,South America,4863.421729674903,Cartagena,Despejado,76.78198650942198,1.8713348736727,Muy Baja (0-2 mi),Cálida (60-80°F)
USA,2013,December,Saturday,Afternoon,Rural,Street,Snowy,280.15659998891255,4,39,<18,Female,0.0068807818960109,1,Good,0,0,2,15,2,24.408211661631302,1117.7406045689445,Wet,Drunk Driving,6,48692.531048992016,21102.12367404279,Europe,48.64657872513408,Barranquilla,Neblina,66.15042524361373,9.300548304316733,Media (5-10 mi),Cálida (60-80°F)
China,2008,October,Monday,Afternoon,Urban,Street,Clear,432.35349158395286,4,114,61+,Female,0.1269024795931244,0,Good,0,2,2,5,3,37.92457325097726,3765.4074617531737,Dry,Weather,5,15830.368312327377,69440.91998652979,South America,130.98377356487842,Cali,Neblina,91.57318055313621,5.21309105421181,Media (5-10 mi),Muy Cálida (>80°F)
India,2001,September,Monday,Evening,Rural,Highway,Clear,225.84804251936413,2,99,18-25,Male,0.1472909217967672,1,Poor,1,1,2,5,0,23.5178946144796,2767.381772243274,Icy,Drunk Driving,6,33922.68912305195,31997.465055993016,Australia,383.1714327549303,Barranquilla,Lluvia Fuerte,84.34546448672084,6.495172427273537,Media (5-10 mi),Muy Cálida (>80°F)
Japan,2002,May,Saturday,Night,Urban,Highway,Foggy,418.68463473362857,2,67,61+,Male,0.1287828525138829,0,Moderate,0,1,2,5,3,5.426304396311773,6720.60914479639,Wet,Mechanical Failure,1,28882.113624650203,44336.4919283166,South America,2893.0086699184308,Medellín,Lluvia Leve,78.28505670098693,2.8145768649926106,Baja (2-5 mi),Cálida (60-80°F)
Russia,2018,May,Monday,Evening,Urban,Street,Foggy,151.54312574547183,2,80,<18,Female,0.0802187914083522,1,Good,2,2,2,8,3,30.527896367279133,9704.331509541138,Wet,Weather,9,47715.80712676741,91147.23851603872,Asia,3343.836183802689,Cali,Lluvia Leve,54.130889870784316,4.848580098418522,Baja (2-5 mi),Templada (40-60°F)
USA,2012,June,Tuesday,Afternoon,Rural,Main Road,Foggy,289.5384970275286,2,68,<18,Male,0.0360484079197667,0,Moderate,0,0,2,19,2,33.95568651348151,8561.732187233823,Dry,Mechanical Failure,4,35306.11806053963,19959.46333584489,Australia,4338.931916263875,Bogotá,Lluvia Leve,78.92457510850438,4.76662970112641,Baja (2-5 mi),Cálida (60-80°F)
India,2006,August,Monday,Afternoon,Urban,Main Road,Foggy,227.3394442720013,1,76,<18,Male,0.1858753790961362,0,Good,1,2,2,15,1,10.905544780432477,9936.758199270933,Icy,Distracted Driving,1,29967.58827513237,86344.67429347472,Australia,4961.9008990419925,Cartagena,Neblina,67.18641025259507,1.73139882311309,Muy Baja (0-2 mi),Cálida (60-80°F)
Brazil,2002,February,Monday,Night,Rural,Main Road,Snowy,417.65278550035055,1,84,61+,Female,0.2014702981143076,0,Moderate,1,0,2,0,3,27.623658709957247,3814.940672626338,Icy,Mechanical Failure,1,22253.104542487763,60384.84513267819,South America,423.9518348057853,Barranquilla,Nublado,87.8154446095584,9.723573016641083,Media (5-10 mi),Muy Cálida (>80°F)
Australia,2012,October,Sunday,Night,Rural,Main Road,Rainy,388.0754473705164,2,69,61+,Male,0.0621510432883457,0,Moderate,1,2,2,18,0,22.884951905619744,2831.380467598268,Dry,Weather,5,6219.850423002248,57316.02301538581,Australia,4921.17192620755,Cartagena,Nublado,92.79184910624159,7.229784155294398,Media (5-10 mi),Muy Cálida (>80°F)
Germany,2011,February,Wednesday,Morning,Rural,Main Road,Clear,105.19520990728851,4,43,<18,Female,0.2233057971028301,1,Moderate,1,0,2,7,2,54.88744311607604,6589.63491886827,Wet,Drunk Driving,9,28266.08778774534,37250.66440145594,South America,1327.5499072075002,Barranquilla,Nublado,74.94037984210223,9.479974990300509,Media (5-10 mi),Cálida (60-80°F)
India,2009,December,Friday,Night,Rural,Street,Foggy,447.66753758020025,4,31,41-60,Female,0.0392593117122543,1,Moderate,1,1,2,19,1,25.18938552313314,1056.3857615638026,Snow-covered,Speeding,5,8306.937274797754,39268.64681084019,Australia,4244.157455475971,Barranquilla,Lluvia Fuerte,76.14545672004232,8.438008301116607,Media (5-10 mi),Cálida (60-80°F)
Russia,2013,October,Tuesday,Morning,Rural,Street,Snowy,191.7815433970564,2,95,41-60,Female,0.1329701526369633,1,Poor,2,1,2,14,4,34.54741418227661,5717.224972176554,Icy,Speeding,0,30032.44613846508,21390.628822118884,Asia,1481.3665668962483,Cali,Lluvia Fuerte,89.40738936992253,1.7230249338910504,Muy Baja (0-2 mi),Muy Cálida (>80°F)
Russia,2018,December,Friday,Night,Rural,Street,Windy,245.0987961256256,1,105,18-25,Male,0.0694691732409771,1,Moderate,1,1,2,10,2,30.681870416659688,6385.486542232451,Icy,Speeding,1,36890.8334695281,72634.89025985895,Europe,3282.7083102704905,Cartagena,Lluvia Fuerte,82.64993230992272,9.700167200229735,Media (5-10 mi),Muy Cálida (>80°F)
Germany,2022,May,Monday,Evening,Rural,Highway,Clear,110.2505199166452,1,102,18-25,Female,0.2170139252030652,1,Moderate,0,1,2,15,2,19.13754289709615,5795.8288279403305,Icy,Mechanical Failure,4,46092.93845082661,2858.912586148827,North America,2209.33711469466,Cartagena,Nublado,76.46942622036592,3.1050042232279935,Baja (2-5 mi),Cálida (60-80°F)
Germany,2014,September,Friday,Afternoon,Rural,Main Road,Clear,96.3585739152108,2,116,41-60,Male,0.0198457833695287,1,Poor,1,1,2,3,2,34.70918183877622,8956.725761094856,Snow-covered,Weather,8,38253.215627301885,33042.94209520774,South America,4026.88427735388,Bogotá,Neblina,92.51902871104973,6.0639808755046145,Media (5-10 mi),Muy Cálida (>80°F)
Russia,2018,December,Tuesday,Evening,Urban,Highway,Windy,478.2659183065013,3,96,<18,Female,0.109718055466543,0,Moderate,0,1,2,19,2,13.816264764073164,1685.1825711419754,Snow-covered,Speeding,4,43499.124361669245,9404.354383821968,Australia,3978.141296313193,Medellín,Despejado,88.4218606139722,3.098967679635527,Baja (2-5 mi),Muy Cálida (>80°F)
Australia,2003,October,Friday,Evening,Rural,Highway,Foggy,384.5003069020966,4,113,26-40,Female,0.1450920238022217,0,Poor,0,1,2,15,4,21.546827407115764,8759.968803653537,Wet,Distracted Driving,3,25830.05789515139,23572.81975834893,South America,4487.749942827775,Bogotá,Lluvia Leve,94.05755713938639,7.300101284448259,Media (5-10 mi),Muy Cálida (>80°F)
Germany,2000,June,Saturday,Afternoon,Rural,Main Road,Rainy,456.327942139275,3,38,18-25,Male,0.1583436486156632,0,Good,2,0,2,16,3,59.75809119940567,8867.914712659946,Snow-covered,Drunk Driving,7,17192.53359239166,19628.991990283543,South America,329.3682849804198,Bogotá,Neblina,50.44209247443623,2.01746868232644,Baja (2-5 mi),Templada (40-60°F)
USA,2014,November,Tuesday,Morning,Urban,Street,Foggy,341.66410096084894,3,37,61+,Female,0.1686149291327573,0,Poor,1,2,2,15,3,46.02759023343304,5259.627462619364,Wet,Drunk Driving,9,26488.35013272368,56984.555433447895,Asia,3485.7185086092622,Cartagena,Nublado,73.9141493369086,4.419040598384878,Baja (2-5 mi),Cálida (60-80°F)
UK,2002,June,Saturday,Night,Urban,Street,Windy,287.7712096605074,4,51,41-60,Female,0.0756672987002656,0,Moderate,1,2,2,5,2,57.86510164158458,8900.80307721884,Dry,Speeding,7,22266.17342665507,46245.1409073389,Asia,2046.2620997009003,Medellín,Lluvia Leve,72.08008834791367,8.474719725139545,Media (5-10 mi),Cálida (60-80°F)
China,2014,April,Saturday,Night,Urban,Highway,Snowy,391.85886132370206,3,104,26-40,Female,0.0105615174035335,1,Good,0,1,2,16,0,7.896157908082509,2490.4890403115314,Dry,Distracted Driving,9,6463.468586206437,92864.14694897587,North America,4944.152059999364,Medellín,Lluvia Fuerte,72.19264457283464,2.858327054703143,Baja (2-5 mi),Cálida (60-80°F)
USA,2005,September,Wednesday,Morning,Rural,Street,Clear,404.1016813398583,4,117,61+,Female,0.0120622643310552,1,Poor,1,1,2,11,4,25.34642086337827,2365.735193243656,Dry,Mechanical Failure,8,41507.02203039711,70327.38327696301,Asia,3006.6977520256683,Bogotá,Despejado,89.38579548679203,3.370903975593868,Baja (2-5 mi),Muy Cálida (>80°F)
China,2003,March,Friday,Afternoon,Rural,Main Road,Rainy,417.0613953773835,2,45,<18,Male,0.0351550780695139,1,Poor,0,1,2,7,2,21.041097185755365,1178.9689051067044,Dry,Drunk Driving,6,5943.994279756636,60644.159614682976,Europe,347.98881356234875,Cali,Nublado,53.96271442959463,3.5357580566137563,Baja (2-5 mi),Templada (40-60°F)
Australia,2024,August,Sunday,Morning,Rural,Street,Snowy,352.23191717871435,1,105,41-60,Female,0.2458526666858493,1,Good,2,1,2,2,3,22.970732617766096,8428.144347254647,Dry,Speeding,6,15333.38145818563,24880.305270900648,Europe,3545.219851705596,Cali,Nublado,88.7091123061977,0.7798920620806709,Muy Baja (0-2 mi),Muy Cálida (>80°F)
Russia,2004,June,Sunday,Evening,Urban,Highway,Windy,471.81552836755714,4,54,61+,Male,0.1782164456532029,1,Poor,2,0,2,17,0,23.89220532036317,886.222068290217,Wet,Weather,9,25440.03237024561,41530.21973749016,Europe,3662.789257938653,Cartagena,Neblina,86.40810729494834,7.736381195171341,Media (5-10 mi),Muy Cálida (>80°F)
India,2002,February,Monday,Afternoon,Urban,Highway,Rainy,240.31183989052852,3,57,61+,Male,0.2317071279597563,0,Good,2,2,2,19,3,24.158001668595336,6197.963340399527,Wet,Weather,0,14722.722230858686,29055.19484002057,Australia,3824.7239684939,Cali,Lluvia Leve,61.88040102594467,1.803127299736343,Muy Baja (0-2 mi),Cálida (60-80°F)
UK,2001,March,Friday,Night,Urban,Street,Foggy,467.1259323002633,2,107,26-40,Male,0.0583866405900637,0,Good,0,0,2,17,3,41.566929652292814,866.945278750284,Wet,Drunk Driving,4,11708.466294023949,92903.03713749444,Asia,4213.843887050347,Medellín,Neblina,75.15196518652765,8.388285665242279,Media (5-10 mi),Cálida (60-80°F)
Brazil,2005,September,Thursday,Morning,Rural,Highway,Snowy,317.1201637065897,3,110,<18,Female,0.1384538248741908,1,Poor,2,2,2,17,0,25.87448032940749,8170.468511019911,Wet,Mechanical Failure,7,27709.908430790616,28397.85065126308,North America,661.8215558396464,Bogotá,Neblina,69.37657860565764,1.3797769533091286,Muy Baja (0-2 mi),Cálida (60-80°F)
Brazil,2023,December,Sunday,Evening,Rural,Main Road,Windy,424.3442563657367,4,49,18-25,Male,0.185111276581023,1,Good,0,0,2,0,4,38.40892689427376,632.0161402215131,Snow-covered,Drunk Driving,2,40724.56453619071,22115.89273173556,North America,1295.3390509253784,Bogotá,Lluvia Fuerte,87.06115688583299,9.984110139913199,Media (5-10 mi),Muy Cálida (>80°F)
Brazil,2018,March,Thursday,Evening,Urban,Main Road,Rainy,161.22839070357776,2,118,<18,Female,0.1598347431442714,1,Moderate,0,2,2,18,3,17.540376942766535,3302.0215457107865,Icy,Drunk Driving,0,16551.754920858257,72650.02344207381,Australia,336.8058866227881,Barranquilla,Nublado,66.46399583886975,4.2163203981772615,Baja (2-5 mi),Cálida (60-80°F)
Japan,2010,December,Monday,Morning,Urban,Street,Snowy,103.66209799229355,2,104,61+,Female,0.1383722117932695,1,Poor,1,0,2,1,2,21.020247668268105,1245.1271635252965,Icy,Distracted Driving,9,21534.3212259936,70467.6606146544,South America,4367.37299609978,Medellín,Neblina,94.33025161076006,7.430065790390833,Media (5-10 mi),Muy Cálida (>80°F)
UK,2002,February,Thursday,Evening,Urban,Main Road,Snowy,240.94831978103693,4,101,26-40,Female,0.2328306387410036,1,Good,1,1,2,16,0,13.869334414965827,3016.4951488847496,Wet,Weather,6,38499.35081861803,91409.65505055344,Australia,3101.7699866422217,Barranquilla,Nublado,84.32695380950483,1.263398391395872,Muy Baja (0-2 mi),Muy Cálida (>80°F)
UK,2005,October,Monday,Afternoon,Rural,Street,Windy,111.80085751505246,1,107,26-40,Male,0.0179815826226218,0,Good,0,2,2,0,0,25.34280676580709,1756.913805693228,Dry,Speeding,2,24103.74838438748,11509.725222106004,Asia,605.3890203518612,Medellín,Lluvia Leve,74.039267731835,1.3389957855498367,Muy Baja (0-2 mi),Cálida (60-80°F)
Canada,2006,September,Tuesday,Afternoon,Rural,Street,Snowy,149.28716398190403,1,114,61+,Female,0.0194902233692256,0,Moderate,1,2,2,19,1,55.91054779252381,5423.074363564223,Icy,Speeding,9,30937.05445597617,28233.403428864065,Europe,4301.886636977079,Barranquilla,Lluvia Leve,77.63509135714459,5.247829582666366,Media (5-10 mi),Cálida (60-80°F)
Australia,2000,October,Thursday,Afternoon,Rural,Main Road,Snowy,146.4384967875176,4,58,41-60,Female,0.019282030038967,1,Good,0,2,2,14,2,35.876474672434355,7058.590883125981,Dry,Speeding,0,25457.27402445736,14798.842765875946,South America,4042.789067688221,Cartagena,Despejado,71.49176244373167,2.186248383276931,Baja (2-5 mi),Cálida (60-80°F)
Canada,2011,August,Thursday,Night,Rural,Highway,Clear,83.94802787049164,4,57,<18,Male,0.216647592091658,1,Good,1,0,2,18,2,15.186345123039484,5611.772574650856,Dry,Weather,7,46082.61361877406,33932.41429544833,North America,3900.153334159041,Barranquilla,Nublado,66.89945067094453,7.601626955761452,Media (5-10 mi),Cálida (60-80°F)
Brazil,2022,June,Sunday,Morning,Rural,Highway,Windy,229.2889585479648,3,78,41-60,Female,0.2066523495473636,1,Poor,2,0,2,3,0,16.733846275613722,8645.987227248128,Icy,Weather,9,18506.75814420339,32491.73400724844,South America,3610.551310531633,Medellín,Neblina,66.30906998060081,0.7863185361289453,Muy Baja (0-2 mi),Cálida (60-80°F)
India,2010,August,Saturday,Evening,Rural,Street,Clear,393.92574087108727,3,101,18-25,Female,0.1663854787152756,1,Poor,2,1,2,15,4,24.23595887501074,4914.4481198561625,Wet,Distracted Driving,0,25305.962670554007,40292.40107058476,Asia,1671.73390572745,Bogotá,Neblina,69.91185128376164,2.826581606836869,Baja (2-5 mi),Cálida (60-80°F)
Australia,2020,April,Friday,Evening,Urban,Highway,Foggy,166.00534097859065,3,67,<18,Male,0.0534106670258026,0,Moderate,1,1,2,18,0,16.862564939636783,6656.001986592477,Icy,Drunk Driving,0,24741.13793604274,65772.53939702784,Asia,4666.315097895105,Cartagena,Neblina,60.20046722506001,4.99213474132151,Baja (2-5 mi),Cálida (60-80°F)
Japan,2020,September,Sunday,Evening,Rural,Main Road,Snowy,296.13290650316526,1,48,61+,Female,0.2166971631613669,0,Good,0,1,2,5,1,43.96450082958901,7176.784117605233,Dry,Mechanical Failure,0,5186.487013485894,28410.02204516058,Asia,3559.871618591301,Bogotá,Nublado,79.5284313304708,3.5128222023898736,Baja (2-5 mi),Cálida (60-80°F)
China,2010,May,Sunday,Night,Urban,Highway,Snowy,238.43410266565488,3,49,18-25,Male,0.2114715132953149,1,Poor,0,2,2,14,4,39.32145962737198,7187.9323596431705,Wet,Distracted Driving,9,4572.030181852402,87632.84107182254,South America,605.8566611148586,Bogotá,Despejado,78.45668837399357,2.685308027996659,Baja (2-5 mi),Cálida (60-80°F)
Brazil,2005,October,Monday,Evening,Rural,Highway,Clear,419.13216560879874,4,35,61+,Female,0.007722577314204,1,Poor,0,1,2,11,0,8.095579417145927,7132.604726108187,Icy,Drunk Driving,1,30309.51946444073,96222.09815858016,Asia,729.7940739384305,Cartagena,Lluvia Leve,76.26609238125361,4.618118822644924,Baja (2-5 mi),Cálida (60-80°F)
China,2014,August,Tuesday,Afternoon,Rural,Highway,Clear,163.06249401193242,4,73,<18,Male,0.1103021052210715,1,Moderate,1,1,2,1,3,9.661736877898017,7846.086201209552,Icy,Distracted Driving,3,46091.08704678742,85108.07181866727,South America,1113.5095046157528,Bogotá,Neblina,82.26529747328267,6.617243948592192,Media (5-10 mi),Muy Cálida (>80°F)
China,2016,October,Monday,Morning,Urban,Main Road,Snowy,140.9603751634986,4,47,61+,Female,0.1377414787893333,1,Moderate,0,1,2,3,3,39.61461258449717,6337.573822817214,Dry,Mechanical Failure,4,6463.511856556404,74999.51539746489,Asia,1545.476752134297,Medellín,Nublado,54.96074198898866,3.455129987128455,Baja (2-5 mi),Templada (40-60°F)
UK,2005,June,Sunday,Night,Urban,Main Road,Snowy,110.16436395951854,3,44,18-25,Male,0.1105598165272656,0,Good,0,2,2,4,2,29.314370257967305,7365.502689247874,Wet,Drunk Driving,4,36684.17606886226,56707.26169514053,North America,642.4059244055569,Barranquilla,Lluvia Leve,63.321956662534625,3.246764644105979,Baja (2-5 mi),Cálida (60-80°F)
India,2005,May,Monday,Night,Rural,Highway,Foggy,110.4628970187268,2,106,26-40,Female,0.0815524781152286,1,Moderate,1,0,2,10,1,46.967738770869474,1716.689885026175,Snow-covered,Speeding,2,31726.358127482617,66716.6795008688,North America,299.63900435651954,Medellín,Nublado,81.90315294541254,4.56850216831308,Baja (2-5 mi),Muy Cálida (>80°F)
Russia,2009,July,Thursday,Afternoon,Rural,Main Road,Snowy,234.441197609582,3,78,<18,Female,0.247553640890836,1,Poor,1,2,2,14,1,40.506427454240665,9485.988329405016,Wet,Mechanical Failure,1,47304.1232208489,90824.04648898968,Australia,3419.957763034845,Bogotá,Lluvia Leve,89.91854645048068,7.185131326047641,Media (5-10 mi),Muy Cálida (>80°F)
